"LookupID","UserID","CampaignID","TimeOpened","TimeClickedLink","TimeSubmitted","TimeOpenedAttachement","TimeReportedSpam","Browser","OnMobile"
12063,1000734,100021,2018-03-07 12:41:37,,,,,,0
12064,1001391,100021,2018-03-07 13:40:54,,,,,,0
12065,1001404,100021,2018-03-07 12:29:15,2018-03-07 12:31:06,,,,"IE",1
12066,1001173,100021,2018-03-07 11:13:36,,,,,,1
12067,1001827,100021,2018-03-07 12:35:38,2018-03-07 12:37:36,,,,"Firefox",1
12068,1001261,100021,,,,,,,1
12069,1001641,100021,2018-03-07 13:31:11,,,,,,1
12070,1000467,100021,2018-03-07 12:29:59,,,,2018-03-07 16:07:12,,1
12071,1000843,100021,2018-03-07 11:41:03,,,,,,1
12072,1000690,100021,2018-03-07 11:56:36,,,,,,0
12073,1001471,100021,2018-03-07 13:05:47,,,,,,1
12074,1000903,100021,2018-03-07 12:17:20,,,,,,1
12075,1001683,100021,2018-03-07 10:20:38,,,,,,1
12076,1001403,100021,2018-03-07 12:47:22,,,,,,0
12077,1001305,100021,2018-03-07 12:16:37,2018-03-07 12:18:38,,,,"Firefox",1
12078,1000189,100021,2018-03-07 13:36:22,,,,2018-03-07 16:39:37,,1
12079,1000847,100021,2018-03-07 11:30:02,,,,2018-03-07 12:06:23,,0
12080,1001167,100021,2018-03-07 12:58:27,,,,,,0
12081,1001179,100021,2018-03-07 14:14:27,,,,,,0
12082,1001668,100021,2018-03-07 11:30:09,,,,,,0
12083,1000177,100021,2018-03-07 13:24:08,,,,,,0
12084,1001713,100021,2018-03-07 14:45:54,,,,,,0
12085,1000779,100021,2018-03-07 10:48:46,,,,,,0
12086,1001873,100021,2018-03-07 12:39:05,2018-03-07 12:40:59,,,,"IE",1
12087,1000382,100021,2018-03-07 13:35:24,,,,2018-03-07 20:49:24,,0
12088,1000215,100021,2018-03-07 15:18:00,,,,,,1
12089,1000711,100021,2018-03-07 16:22:05,,,,,,1
12090,1001600,100021,2018-03-07 13:51:40,,,,,,1
12091,1000282,100021,2018-03-07 13:44:09,2018-03-07 13:46:25,,,,"Chrome",0
12092,1001669,100021,2018-03-07 12:34:17,,,,2018-03-07 13:55:26,,1
12093,1000317,100021,2018-03-07 14:53:04,,,,,,1
12094,1001017,100021,2018-03-07 14:40:44,,,,,,1
12095,1001374,100021,2018-03-07 14:22:55,,,,,,1
12096,1000931,100021,,,,,,"IE",1
12097,1001156,100021,2018-03-07 13:17:48,2018-03-07 13:20:18,,,,"Other",1
12098,1000680,100021,2018-03-07 12:36:36,,,,,,1
12099,1001411,100021,2018-03-07 14:09:02,,,,2018-03-07 17:58:40,,1
12100,1000981,100021,2018-03-07 11:47:35,,,,,,1
12101,1000059,100021,2018-03-07 17:55:19,,,,2018-03-07 22:02:12,,1
12102,1000952,100021,2018-03-07 11:56:48,,,,,,1
12103,1000978,100021,2018-03-07 10:20:07,,,,2018-03-07 14:43:49,,1
12104,1001489,100021,2018-03-07 10:52:35,,,,2018-03-07 16:28:41,,0
12105,1000710,100021,2018-03-07 11:44:53,2018-03-07 11:45:23,,,,"Chrome",1
12106,1001605,100021,2018-03-07 13:38:52,,,,,,1
12107,1001327,100021,,,,,,,0
12108,1001423,100021,2018-03-07 11:28:42,,,,2018-03-07 15:46:55,,0
12109,1001293,100021,2018-03-07 11:22:51,,,,2018-03-07 12:57:10,,1
12110,1000386,100021,2018-03-07 13:34:27,,,,,,1
12111,1001019,100021,2018-03-07 14:44:34,,,,,,0
12112,1001671,100021,2018-03-07 12:11:51,2018-03-07 12:13:21,,,,"Firefox",1
12113,1001918,100021,2018-03-07 13:17:52,,,,2018-03-07 17:29:35,,1
12114,1001341,100021,2018-03-07 10:27:33,2018-03-07 10:28:16,,,,"Chrome",1
12115,1001844,100021,2018-03-07 12:53:06,,,,,,0
12116,1000678,100021,2018-03-07 13:05:05,2018-03-07 13:06:12,,,,"IE",1
12117,1000743,100021,2018-03-07 13:23:17,,,,2018-03-07 14:03:13,,1
12118,1001318,100021,2018-03-07 14:06:44,,,,,,0
12119,1001960,100021,2018-03-07 10:07:01,,,,2018-03-07 12:07:26,,0
12120,1001764,100021,2018-03-07 12:54:26,,,,,,0
12121,1000242,100021,2018-03-07 13:21:06,,,,2018-03-07 15:50:33,,1
12122,1001357,100021,2018-03-07 12:05:15,,,,2018-03-07 14:30:32,,0
12123,1001367,100021,2018-03-07 14:04:59,,,,2018-03-07 17:29:11,,0
12124,1000859,100021,,,,,,"Chrome",1
12125,1000586,100021,2018-03-07 12:16:15,,,,,,1
12126,1001098,100021,2018-03-07 14:40:31,2018-03-07 14:41:20,,,,"Chrome",1
12127,1000654,100021,2018-03-07 14:07:40,,,,,,0
12128,1001903,100021,2018-03-07 12:13:43,,,,,,1
12129,1000251,100021,2018-03-07 12:57:31,,,,2018-03-07 16:21:58,,1
12130,1001921,100021,2018-03-07 12:23:06,,,,,,1
12131,1000057,100021,2018-03-07 14:54:07,,,,,,1
12132,1000308,100021,2018-03-07 12:20:13,,,,,,0
12133,1001266,100021,2018-03-07 12:51:19,,,,,,1
12134,1000627,100021,2018-03-07 13:57:05,,,,,,0
12135,1001804,100021,2018-03-07 13:35:24,2018-03-07 13:36:39,,,,"Firefox",0
12136,1000742,100021,2018-03-07 12:05:52,,,,,,1
12137,1000099,100021,2018-03-07 13:14:32,,,,,,1
12138,1000263,100021,2018-03-07 13:43:28,,,,,,1
12139,1000120,100021,2018-03-07 11:36:49,,,,,,1
12140,1000745,100021,2018-03-07 12:16:55,,,,,,0
12141,1000848,100021,2018-03-07 14:30:00,,,,,,1
12142,1000325,100021,2018-03-07 10:50:40,,,,,,0
12143,1000750,100021,2018-03-07 13:30:15,,,,,,0
12144,1001852,100021,2018-03-07 12:45:36,,,,,,1
12145,1001422,100021,2018-03-07 12:24:12,,,,2018-03-07 15:20:03,,1
12146,1001911,100021,2018-03-07 13:26:13,,,,,,0
12147,1001968,100021,2018-03-07 14:24:59,,,,,,0
12148,1000845,100021,2018-03-07 14:34:23,,,,2018-03-07 20:45:46,,0
12149,1001015,100021,2018-03-07 14:01:57,,,,,,0
12150,1000400,100021,,,,,,,1
12151,1001632,100021,2018-03-07 13:59:05,,,,2018-03-07 16:17:02,,1
12152,1001362,100021,2018-03-07 13:13:26,,,,2018-03-07 15:09:35,,1
12153,1001033,100021,2018-03-07 12:51:30,,,,,,1
12154,1001242,100021,2018-03-07 13:44:22,,,,,,1
12155,1000984,100021,2018-03-07 13:15:58,,,,,,0
12156,1001859,100021,2018-03-07 12:48:50,2018-03-07 12:50:23,,,,"Other",1
12157,1001216,100021,2018-03-07 13:43:42,,,,2018-03-07 15:43:16,,0
12158,1001872,100021,2018-03-07 14:48:28,,,,,,0
12159,1001599,100021,2018-03-07 14:12:46,2018-03-07 14:14:02,,,,"Other",1
12160,1001145,100021,2018-03-07 13:37:07,,,,,,0
12161,1000728,100021,2018-03-07 14:57:38,,,,,,0
12162,1001495,100021,2018-03-07 12:14:31,,,,,,1
12163,1000013,100021,2018-03-07 15:23:15,2018-03-07 15:24:34,,,,"Other",1
12164,1000424,100021,2018-03-07 11:14:40,,,,,,1
12165,1000885,100021,2018-03-07 12:41:39,,,,,,0
12166,1001386,100021,2018-03-07 13:45:24,,,,,,0
12167,1001994,100021,2018-03-07 11:22:45,,,,,,1
12168,1000712,100021,2018-03-07 12:33:21,,,,,,1
12169,1000407,100021,2018-03-07 12:21:12,,,,2018-03-07 14:23:08,,0
12170,1001929,100021,2018-03-07 12:00:10,,,,2018-03-07 15:17:16,,1
12171,1000846,100021,2018-03-07 14:09:51,,,,2018-03-07 16:40:14,,1
12172,1001812,100021,2018-03-07 12:23:22,2018-03-07 12:24:07,,,,"IE",1
12173,1001625,100021,,,,,,"Chrome",0
12174,1001491,100021,2018-03-07 13:56:43,,,,,,1
12175,1000446,100021,2018-03-07 12:48:58,,,,,,1
12176,1001154,100021,2018-03-07 10:01:40,,,,,,1
12177,1000275,100021,2018-03-07 13:58:45,,,,,,1
12178,1000827,100021,2018-03-07 11:21:57,,,,2018-03-07 16:25:08,,1
12179,1001792,100021,2018-03-07 16:03:39,,,,,,0
12180,1000914,100021,2018-03-07 14:29:03,,,,2018-03-07 18:43:44,,0
12181,1000118,100021,2018-03-07 10:01:40,,,,,,0
12182,1000298,100021,2018-03-07 13:17:05,2018-03-07 13:18:48,,,,"Chrome",1
12183,1001552,100021,2018-03-07 13:05:41,,,,2018-03-07 15:45:55,,1
12184,1001897,100021,2018-03-07 10:05:52,,,,,,1
12185,1000470,100021,2018-03-07 12:15:42,,,,,,0
12186,1001672,100021,2018-03-07 13:33:18,2018-03-07 13:35:40,,,,"Chrome",0
12187,1000324,100021,2018-03-07 10:44:37,,,,,,1
12188,1000027,100021,2018-03-07 11:38:03,,,,2018-03-07 13:28:26,,1
12189,1001172,100021,2018-03-07 11:08:24,,,,,,0
12190,1000244,100021,2018-03-07 13:56:10,,,,,,0
12191,1000404,100021,2018-03-07 12:25:03,,,,,,1
12192,1001180,100021,2018-03-07 11:33:08,,,,,,1
12193,1000209,100021,2018-03-07 13:22:10,,,,,,1
12194,1000873,100021,2018-03-07 13:09:12,,,,,,1
12195,1001763,100021,2018-03-07 13:48:37,,,,2018-03-07 16:15:07,,0
12196,1000571,100021,2018-03-07 13:33:21,,,,,,0
12197,1001983,100021,2018-03-07 12:00:23,,,,,,1
12198,1000795,100021,2018-03-07 10:10:55,,,,,,1
12199,1001703,100021,2018-03-07 11:03:23,,,,2018-03-07 14:06:36,,1
12200,1001023,100021,2018-03-07 10:29:40,,,,,,1
12201,1001850,100021,2018-03-07 10:45:55,,,,2018-03-07 17:14:01,,0
12202,1000162,100021,2018-03-07 13:45:14,,,,,,1
12203,1000035,100021,2018-03-07 15:21:55,,,,,,0
12204,1000828,100021,2018-03-07 11:52:16,,,,2018-03-07 15:32:49,,1
12205,1000345,100021,2018-03-07 13:00:18,,,,,,1
12206,1000928,100021,2018-03-07 12:44:28,,,,,,1
12207,1000900,100021,2018-03-07 11:19:07,2018-03-07 11:21:45,,,,"IE",0
12208,1000613,100021,2018-03-07 12:52:05,,,,,,0
12209,1000319,100021,2018-03-07 13:29:55,,,,,,0
12210,1000457,100021,2018-03-07 11:59:59,,,,,,1
12211,1000637,100021,2018-03-07 12:43:20,,,,,,0
12212,1001121,100021,2018-03-07 13:43:56,,,,,,1
12213,1000023,100021,2018-03-07 12:20:48,,,,2018-03-07 14:01:54,,1
12214,1000939,100021,2018-03-07 11:51:40,,,,,,0
12215,1000002,100021,,,,,,,1
12216,1000338,100021,2018-03-07 13:12:22,,,,2018-03-07 13:14:02,,1
12217,1000691,100021,,,,,,,1
12218,1000414,100021,2018-03-07 12:04:25,,,,,,0
12219,1001513,100021,2018-03-07 14:02:59,,,,,,1
12220,1000561,100021,,,,,,"Other",0
12221,1001106,100021,2018-03-07 12:57:21,2018-03-07 12:59:42,,,,"IE",1
12222,1000180,100021,2018-03-07 13:13:50,,,,,,1
12223,1000803,100021,2018-03-07 13:01:20,,,,,,1
12224,1001034,100021,2018-03-07 12:21:22,,,,,,1
12225,1001164,100021,2018-03-07 13:06:09,,,,,,1
12226,1001965,100021,2018-03-07 12:11:49,2018-03-07 12:13:25,,,,"Other",1
12227,1000252,100021,2018-03-07 13:40:07,,,,,,0
12228,1001356,100021,2018-03-07 12:52:17,,,,,,1
12229,1001889,100021,2018-03-07 13:05:03,,,,,,0
12230,1000078,100021,2018-03-07 13:04:52,,,,,,0
12231,1000522,100021,2018-03-07 14:16:29,,,,,,0
12232,1000555,100021,2018-03-07 12:08:25,,,,,,1
12233,1000513,100021,2018-03-07 12:25:06,,,,,,1
12234,1001914,100021,2018-03-07 10:52:09,,,,2018-03-07 14:52:37,,0
12235,1000927,100021,2018-03-07 13:25:45,,,,,,0
12236,1001258,100021,2018-03-07 15:25:46,,,,,,1
12237,1000489,100021,2018-03-07 11:25:00,,,,,,0
12238,1001977,100021,2018-03-07 13:57:16,,,,,,1
12239,1001674,100021,2018-03-07 11:45:20,,,,,,0
12240,1000731,100021,2018-03-07 13:26:04,,,,,,0
12241,1000725,100021,2018-03-07 11:32:43,,,,,,0
12242,1001243,100021,2018-03-07 12:31:10,,,,2018-03-07 15:57:09,,1
12243,1000397,100021,2018-03-07 12:12:13,,,,,,0
12244,1000694,100021,2018-03-07 14:19:54,,,,,,0
12245,1001874,100021,2018-03-07 13:24:26,,,,,,1
12246,1001884,100021,2018-03-07 14:15:23,,,,,,0
12247,1001377,100021,2018-03-07 11:50:47,,,,,,1
12248,1001013,100021,2018-03-07 14:01:22,,,,,,0
12249,1000904,100021,2018-03-07 11:59:23,,,,2018-03-07 14:44:40,,1
12250,1001540,100021,2018-03-07 13:05:11,,,,2018-03-07 17:05:36,,1
12251,1000944,100021,2018-03-07 12:31:52,,,,,,0
12252,1000294,100021,2018-03-07 14:05:36,2018-03-07 14:06:39,,,,"Chrome",1
12253,1001705,100021,2018-03-07 13:09:21,,,,,,1
12254,1000041,100021,2018-03-07 10:01:40,,,,,,0
12255,1001271,100021,2018-03-07 10:01:40,,,,,,1
12256,1000331,100021,,,,,,,1
12257,1000945,100021,2018-03-07 11:30:18,,,,,,1
12258,1000004,100021,2018-03-07 15:01:11,2018-03-07 15:02:34,,,,"Chrome",0
12259,1000761,100021,2018-03-07 13:05:38,,,,,,0
12260,1000837,100021,2018-03-07 13:34:36,,,,,,0
12261,1001085,100021,2018-03-07 12:57:46,,,,,,0
12262,1000517,100021,,,,,,,1
12263,1001876,100021,2018-03-07 10:49:42,,,,,,1
12264,1001359,100021,2018-03-07 11:35:05,,,,,,0
12265,1001429,100021,2018-03-07 14:51:35,,,,,,0
12266,1000188,100021,2018-03-07 12:33:04,,,,,,1
12267,1001731,100021,2018-03-07 10:30:07,,,,,,0
12268,1001966,100021,2018-03-07 14:12:59,,,,,,0
12269,1001667,100021,2018-03-07 13:03:03,,,,,,0
12270,1000463,100021,2018-03-07 10:46:51,,,,,,0
12271,1000936,100021,2018-03-07 12:17:16,,,,,,1
12272,1000159,100021,2018-03-07 13:36:05,,,,,,1
12273,1001945,100021,,,,,,,1
12274,1001948,100021,2018-03-07 12:19:54,2018-03-07 12:20:45,,,,"Firefox",0
12275,1001575,100021,2018-03-07 14:02:41,,,,,,1
12276,1001909,100021,2018-03-07 12:24:06,,,,,,1
12277,1001899,100021,2018-03-07 14:03:26,2018-03-07 14:05:41,,,,"Firefox",0
12278,1000668,100021,2018-03-07 13:59:39,,,,,,1
12279,1000960,100021,2018-03-07 12:23:25,,,,,,1
12280,1001291,100021,2018-03-07 12:32:12,,,,,,0
12281,1000675,100021,2018-03-07 10:45:11,,,,,,1
12282,1000667,100021,2018-03-07 11:33:58,,,,,,1
12283,1000125,100021,2018-03-07 13:51:32,,,,,,1
12284,1001143,100021,2018-03-07 15:01:36,,,,,,0
12285,1000449,100021,2018-03-07 14:05:04,,,,,,1
12286,1001193,100021,2018-03-07 13:56:57,,,,,,1
12287,1000866,100021,2018-03-07 10:14:47,,,,,,0
12288,1000109,100021,2018-03-07 12:16:22,,,,,,0
12289,1000872,100021,2018-03-07 14:05:09,,,,,,1
12290,1001007,100021,2018-03-07 12:21:38,,,,,,0
12291,1000961,100021,2018-03-07 13:47:31,,,,,,0
12292,1001501,100021,2018-03-07 12:21:55,2018-03-07 12:23:40,,,,"IE",1
12293,1000239,100021,,,,,,,0
12294,1001681,100021,2018-03-07 12:25:35,,,,,,1
12295,1000548,100021,2018-03-07 10:40:27,,,,,,0
12296,1000147,100021,2018-03-07 14:04:31,2018-03-07 14:06:27,,,,"Chrome",0
12297,1001934,100021,2018-03-07 15:10:26,,,,,,0
12298,1000752,100021,2018-03-07 12:48:51,,,,2018-03-07 15:59:48,,1
12299,1000436,100021,2018-03-07 13:07:44,,,,,,1
12300,1000337,100021,2018-03-07 12:13:54,,,,2018-03-07 17:20:58,,1
12301,1001354,100021,2018-03-07 15:09:06,,,,,,1
12302,1000769,100021,2018-03-07 14:03:55,,,,,,1
12303,1000947,100021,2018-03-07 14:24:51,,,,,,0
12304,1001126,100021,2018-03-07 15:13:53,,,,,,0
12305,1000077,100021,2018-03-07 11:40:15,,,,,,1
12306,1001274,100021,2018-03-07 13:42:30,2018-03-07 13:45:18,,,,"Other",1
12307,1000595,100021,2018-03-07 13:05:28,,,,,,1
12308,1000326,100021,2018-03-07 13:40:07,,,,2018-03-07 13:54:40,,0
12309,1001520,100021,2018-03-07 12:10:35,,,,2018-03-07 15:15:34,,0
12310,1000323,100021,2018-03-07 13:33:53,,,,,,1
12311,1000288,100021,2018-03-07 11:00:41,,,,,,1
12312,1000160,100021,2018-03-07 14:19:09,,,,2018-03-07 21:01:24,,1
12313,1000801,100021,2018-03-07 12:25:12,,,,,,1
12314,1000353,100021,2018-03-07 11:49:38,,,,,,1
12315,1001413,100021,2018-03-07 14:12:50,2018-03-07 14:14:26,,,,"IE",0
12316,1000674,100021,2018-03-07 13:35:31,,,,,,1
12317,1001802,100021,2018-03-07 14:07:12,,,,,,1
12318,1000473,100021,2018-03-07 13:25:23,,,,,,0
12319,1001524,100021,2018-03-07 15:56:41,,,,,,0
12320,1000079,100021,2018-03-07 11:19:24,,,,,,1
12321,1000084,100021,2018-03-07 10:51:30,,,,2018-03-07 16:39:03,,0
12322,1001129,100021,2018-03-07 11:18:37,,,,,,1
12323,1001942,100021,2018-03-07 13:27:19,,,,,,1
12324,1001055,100021,2018-03-07 12:49:58,,,,2018-03-07 15:15:37,,1
12325,1001221,100021,2018-03-07 11:49:18,,,,2018-03-07 14:07:54,,0
12326,1000290,100021,2018-03-07 12:35:02,,,,,,0
12327,1001839,100021,2018-03-07 13:12:21,,,,,,1
12328,1001790,100021,2018-03-07 14:02:07,,,,2018-03-07 14:46:42,,0
12329,1001378,100021,2018-03-07 14:52:07,,,,2018-03-07 18:58:53,,0
12330,1000088,100021,2018-03-07 13:45:22,,,,,,0
12331,1001627,100021,2018-03-07 10:01:40,,,,,,1
12332,1001117,100021,2018-03-07 12:42:16,,,,,,1
12333,1000930,100021,2018-03-07 11:46:32,,,,,,1
12334,1001549,100021,2018-03-07 13:15:04,2018-03-07 13:17:33,,,,"IE",0
12335,1000766,100021,2018-03-07 12:20:14,,,,,,0
12336,1000496,100021,2018-03-07 13:00:33,,,,,,1
12337,1001518,100021,2018-03-07 10:42:15,,,,,,0
12338,1000998,100021,2018-03-07 10:47:51,,,,,,0
12339,1000996,100021,2018-03-07 12:27:54,2018-03-07 12:29:50,,,,"Chrome",1
12340,1000380,100021,2018-03-07 13:29:36,,,,2018-03-07 17:52:33,,0
12341,1001532,100021,,,,,,"Firefox",0
12342,1001901,100021,2018-03-07 12:54:44,,,,,,0
12343,1001771,100021,2018-03-07 12:34:50,,,,2018-03-07 14:16:20,,1
12344,1001785,100021,2018-03-07 14:08:00,,,,2018-03-07 19:04:26,,1
12345,1000588,100021,2018-03-07 12:05:58,,,,2018-03-07 15:50:44,,0
12346,1000255,100021,2018-03-07 15:09:40,,,,,,1
12347,1001997,100021,2018-03-07 10:34:37,,,,,,1
12348,1001003,100021,2018-03-07 14:50:16,,,,,,1
12349,1000956,100021,2018-03-07 13:46:13,2018-03-07 13:48:51,,,,"Other",1
12350,1001588,100021,2018-03-07 10:01:40,,,,2018-03-07 12:52:59,,0
12351,1001973,100021,2018-03-07 11:27:37,,,,,,1
12352,1001075,100021,2018-03-07 12:31:27,,,,,,1
12353,1000621,100021,2018-03-07 12:11:49,,,,2018-03-07 15:59:23,,1
12354,1001711,100021,2018-03-07 13:30:27,,,,,,0
12355,1000038,100021,2018-03-07 11:33:40,,,,,,1
12356,1000909,100021,2018-03-07 12:23:08,,,,,,1
12357,1001163,100021,2018-03-07 11:54:51,,,,,,1
12358,1000540,100021,2018-03-07 12:47:36,,,,2018-03-07 17:06:11,,0
12359,1000884,100021,2018-03-07 15:17:08,,,,,,0
12360,1001233,100021,2018-03-07 11:38:02,,,,,,1
12361,1000701,100021,2018-03-07 13:21:18,2018-03-07 13:23:57,,,,"IE",0
12362,1001777,100021,2018-03-07 13:07:20,,,,,,1
12363,1000525,100021,2018-03-07 13:50:14,,,,,,1
12364,1001728,100021,2018-03-07 12:10:20,,,,2018-03-07 13:51:17,,1
12365,1001511,100021,2018-03-07 12:43:14,,,,,,1
12366,1000048,100021,2018-03-07 13:22:59,,,,,,1
12367,1001578,100021,2018-03-07 12:47:06,,,,,,1
12368,1000061,100021,2018-03-07 13:06:42,,,,,,1
12369,1001970,100021,2018-03-07 12:32:26,,,,,,0
12370,1001732,100021,2018-03-07 14:17:36,,,,,,1
12371,1000060,100021,2018-03-07 14:06:25,,,,,,1
12372,1001811,100021,2018-03-07 12:09:57,,,,2018-03-07 15:27:02,,1
12373,1001536,100021,2018-03-07 14:03:39,2018-03-07 14:04:52,,,,"Other",0
12374,1000787,100021,2018-03-07 12:55:22,,,,,,1
12375,1000603,100021,2018-03-07 14:50:11,,,,,,1
12376,1000365,100021,2018-03-07 10:20:30,,,,,,1
12377,1001853,100021,2018-03-07 11:02:06,,,,,,1
12378,1001939,100021,2018-03-07 12:56:05,,,,,,1
12379,1001538,100021,2018-03-07 11:09:59,,,,,,0
12380,1001527,100021,2018-03-07 11:25:50,2018-03-07 11:27:42,,,,"Other",1
12381,1001049,100021,2018-03-07 14:51:09,2018-03-07 14:52:35,,,,"Other",1
12382,1000492,100021,2018-03-07 12:07:55,,,,2018-03-07 16:39:14,,0
12383,1000222,100021,2018-03-07 14:51:58,,,,,,1
12384,1000915,100021,2018-03-07 12:22:31,,,,,,1
12385,1001828,100021,2018-03-07 13:01:16,,,,,,0
12386,1000234,100021,2018-03-07 13:01:24,,,,,,1
12387,1001878,100021,2018-03-07 13:12:36,,,,,,0
12388,1000466,100021,2018-03-07 12:14:14,,,,,,1
12389,1000559,100021,2018-03-07 12:22:10,,,,2018-03-07 15:27:52,,1
12390,1000116,100021,2018-03-07 14:08:46,2018-03-07 14:10:25,,,,"Firefox",1
12391,1001339,100021,2018-03-07 14:18:18,,,,,,1
12392,1000988,100021,2018-03-07 12:53:42,,,,,,1
12393,1001772,100021,2018-03-07 12:05:06,,,,,,0
12394,1001593,100021,2018-03-07 10:40:08,,,,2018-03-07 12:57:11,,1
12395,1000753,100021,2018-03-07 15:33:42,,,,,,0
12396,1000464,100021,2018-03-07 11:41:32,,,,2018-03-07 13:15:08,,0
12397,1000361,100021,2018-03-07 12:54:14,,,,,,1
12398,1000392,100021,2018-03-07 14:14:04,,,,,,0
12399,1001325,100021,2018-03-07 13:12:55,,,,,,0
12400,1000800,100021,2018-03-07 11:36:34,,,,,,1
12401,1000714,100021,2018-03-07 13:23:32,,,,,,0
12402,1000328,100021,2018-03-07 15:37:39,,,,,,1
12403,1001949,100021,2018-03-07 11:16:48,,,,,,1
12404,1000359,100021,2018-03-07 14:58:32,,,,,,0
12405,1000836,100021,2018-03-07 12:05:41,2018-03-07 12:07:52,,,,"Chrome",0
12406,1000970,100021,2018-03-07 10:27:54,,,,,,1
12407,1000122,100021,2018-03-07 13:21:45,,,,,,1
12408,1000504,100021,2018-03-07 12:45:04,,,,,,0
12409,1001953,100021,2018-03-07 13:40:02,,,,,,0
12410,1000755,100021,2018-03-07 12:29:16,,,,,,0
12411,1000434,100021,2018-03-07 13:25:51,,,,2018-03-07 15:39:58,,0
12412,1000652,100021,,,,,,,0
12413,1001556,100021,,,,,,,0
12414,1000526,100021,2018-03-07 11:04:34,,,,,,0
12415,1001515,100021,2018-03-07 12:47:51,,,,,,0
12416,1000124,100021,2018-03-07 12:08:02,,,,2018-03-07 19:20:02,,1
12417,1001110,100021,2018-03-07 12:11:35,,,,,,0
12418,1000512,100021,2018-03-07 11:18:05,,,,,,0
12419,1001833,100021,2018-03-07 13:01:56,,,,2018-03-07 13:19:25,,1
12420,1000488,100021,,,,,,,1
12421,1001727,100021,,,,,,,1
12422,1001723,100021,2018-03-07 13:19:37,2018-03-07 13:21:16,,,,"Other",1
12423,1001134,100021,2018-03-07 10:57:39,,,,,,1
12424,1001086,100021,2018-03-07 12:34:29,,,,,,1
12425,1000333,100021,2018-03-07 11:40:04,,,,,,1
12426,1000639,100021,2018-03-07 10:35:57,,,,2018-03-07 13:32:05,,1
12427,1000465,100021,2018-03-07 12:35:08,,,,,,0
12428,1000508,100021,2018-03-07 11:13:46,,,,2018-03-07 15:56:37,,1
12429,1001175,100021,2018-03-07 10:01:40,2018-03-07 10:03:59,,,,"Chrome",0
12430,1001416,100021,2018-03-07 13:57:38,,,,,,1
12431,1000579,100021,2018-03-07 13:50:35,,,,,,1
12432,1001373,100021,2018-03-07 12:47:33,,,,,,0
12433,1000782,100021,,,,,,,1
12434,1000439,100021,2018-03-07 12:46:16,,,,,,1
12435,1001483,100021,2018-03-07 12:11:51,,,,,,1
12436,1001262,100021,2018-03-07 10:01:40,,,,,,0
12437,1000214,100021,2018-03-07 10:24:49,,,,,,0
12438,1001609,100021,2018-03-07 14:00:17,,,,,,0
12439,1000819,100021,,,,,,,0
12440,1001937,100021,2018-03-07 11:56:03,,,,,,1
12441,1000137,100021,2018-03-07 12:51:01,,,,,,1
12442,1001264,100021,2018-03-07 10:54:31,,,,2018-03-07 12:08:20,,0
12443,1001084,100021,2018-03-07 12:32:55,2018-03-07 12:35:17,,,,"Other",1
12444,1000033,100021,2018-03-07 14:56:59,,,,,,0
12445,1001871,100021,2018-03-07 12:05:43,,,,2018-03-07 15:22:35,,1
12446,1000132,100021,2018-03-07 11:12:33,,,,,,1
12447,1001153,100021,2018-03-07 10:13:00,,,,,,1
12448,1001726,100021,2018-03-07 11:25:36,2018-03-07 11:26:57,,,,"Chrome",0
12449,1001376,100021,2018-03-07 15:03:26,,,,,,0
12450,1000421,100021,2018-03-07 11:47:50,,,,2018-03-07 11:55:15,,1
12451,1000015,100021,2018-03-07 10:01:40,,,,,,0
12452,1001020,100021,2018-03-07 11:15:27,,,,,,1
12453,1001905,100021,2018-03-07 13:38:40,,,,2018-03-07 17:49:52,,1
12454,1001941,100021,2018-03-07 10:48:21,,,,,,1
12455,1001088,100021,2018-03-07 13:27:46,,,,,,0
12456,1001910,100021,2018-03-07 12:56:52,,,,,,1
12457,1001038,100021,2018-03-07 14:51:07,,,,2018-03-07 18:03:32,,1
12458,1000493,100021,2018-03-07 15:01:22,,,,,,1
12459,1000899,100021,2018-03-07 14:29:45,2018-03-07 14:31:41,,,,"IE",1
12460,1000458,100021,2018-03-07 13:04:57,,,,,,0
12461,1000830,100021,2018-03-07 14:02:52,,,,,,1
12462,1001446,100021,2018-03-07 13:42:24,,,,,,1
12463,1001789,100021,2018-03-07 15:51:08,2018-03-07 15:53:42,,,,"IE",0
12464,1000918,100021,2018-03-07 12:25:51,2018-03-07 12:27:57,,,,"Chrome",0
12465,1001539,100021,2018-03-07 12:48:10,,,,,,1
12466,1001057,100021,2018-03-07 14:19:39,2018-03-07 14:22:04,,,,"IE",1
12467,1000339,100021,2018-03-07 13:30:25,,,,2018-03-07 16:46:14,,0
12468,1000636,100021,2018-03-07 14:35:12,,,,,,1
12469,1000727,100021,2018-03-07 13:41:24,,,,,,1
12470,1001866,100021,2018-03-07 12:03:18,,,,,,0
12471,1000889,100021,2018-03-07 11:42:38,,,,,,0
12472,1000760,100021,2018-03-07 13:04:07,,,,,,1
12473,1000516,100021,2018-03-07 12:53:03,,,,,,0
12474,1000172,100021,2018-03-07 13:55:46,,,,2018-03-07 15:33:06,,0
12475,1000210,100021,2018-03-07 13:01:55,,,,,,0
12476,1001691,100021,2018-03-07 14:02:37,,,,,,1
12477,1000924,100021,2018-03-07 13:19:56,,,,,,1
12478,1001101,100021,2018-03-07 14:19:07,,,,,,0
12479,1001759,100021,2018-03-07 12:39:32,,,,,,0
